title,artist,existing_year,existing_year_source,existing_status,existing_notes,csv_year,estimated_year,spotify_album_name,spotify_album_type,spotify_album_release_date,spotify_duration_ms,spotify_album_artist,spotify_track_number,spotify_disc_number,mb_year,mb_year_source,mb_match_method,mb_score,deezer_year,deezer_invalid_year,deezer_status,deezer_track_id,discogs_year,discogs_rejected_year,discogs_rejected_reason,chosen_candidate,status,notes,diff,spotify_track_id,spotify_match_name,spotify_match_artist,match_method,similarity_score,isrc,spotify_found,manual_source_url,exclusion_reason,final_year,listenbrainz_match_status,listenbrainz_year_signal,listenbrainz_context_flags,listenbrainz_version_flags,listenbrainz_recommendation,listenbrainz_mb_year,listenbrainz_mb_year_source,listenbrainz_year_delta_vs_current_mb,listenbrainz_year_delta_vs_spotify,listenbrainz_recording_mbid,listenbrainz_recording_name,listenbrainz_release_mbid,listenbrainz_release_name,final_source,review_reason
CMFT Must Be Stopped (feat. Tech N9ne and Kid Bookie),"Corey Taylor, Tech N9ne, Kid Bookie",,,,,2020,2020,CMFT,album,2020-10-02,314446,Corey Taylor,12,1,2020,mb_ok,isrc,1.00,,,skipped_off,,,,,2020,auto_accepted_mb,auto: MusicBrainz strong match,,3FD20yHJtt1QTrWs2rpw9C,CMFT Must Be Stopped (feat. Tech N9ne and Kid Bookie),"Corey Taylor, Tech N9ne, Kid Bookie",playlist_import,,NLA322000271,true,,,2020,,,,,,,,,,,,,,,
Mr. Jones,Counting Crows,,,,,1993,1993,August And Everything After,album,1993-09-14,272293,Counting Crows,3,1,1993,mb_ok,isrc,1.00,,,skipped_off,,,,,1993,auto_accepted_mb,auto: MusicBrainz strong match,,5DiXcVovI0FcY2s0icWWUu,Mr. Jones,Counting Crows,playlist_import,,USIR10000287,true,,,1993,,,,,,,,,,,,,,,
Sunshine Of Your Love,Cream,,,,,1967,1967,Disraeli Gears,album,1967-11-02,250000,Cream,2,1,1967,mb_ok,isrc,1.00,,,skipped_off,,,,,1967,auto_accepted_mb,auto: MusicBrainz strong match,,6FRwDxXsvSasw0y2eDArsz,Sunshine Of Your Love,Cream,playlist_import,,GBA076700020,true,,,1967,,,,,,,,,,,,,,,
Higher,Creed,,,,,1999,1999,Human Clay,album,1999-01-01,316733,Creed,9,1,1999,mb_ok,isrc,0.96,,,skipped_off,,,,,1999,auto_accepted_mb,auto: MusicBrainz strong match,,1ZozJfi8u9cO2Ob8KwiwNT,Higher,Creed,playlist_import,,USWU39909053,true,,,1999,,,,,,,,,,,,,,,
(I Just) Died In Your Arms,Cutting Crew,,,,,1986,1986,Broadcast,album,1986-01-01,280400,Cutting Crew,6,1,1986,mb_ok,isrc,0.90,,,skipped_off,,,,,1986,auto_accepted_mb,auto: MusicBrainz strong match,,4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,Cutting Crew,playlist_import,,GBAAA8600046,true,,,1986,,,,,,,,,,,,,,,
Mother,Danzig,,,,,1988,1988,Danzig,album,1988-01-01,204866,Danzig,6,1,1988,mb_ok,isrc,1.00,,,skipped_off,,,,,1988,auto_accepted_mb,auto: MusicBrainz strong match,,7txxAtOMwLLnQTpKeBL6bp,Mother,Danzig,playlist_import,,USSM18800169,true,,,1988,,,,,,,,,,,,,,,
Highway Star,Deep Purple,,,,,1990,1990,Deepest Purple: The Very Best of Deep Purple,compilation,1990-07-23,367946,Deep Purple,7,1,1972,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1972,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,79q7xFOodcfIVbpNHjE2gB,Highway Star,Deep Purple,playlist_import,,GBDXG0600146,true,,,1972,,,,,,,,,,,,,,,
Pour Some Sugar On Me,Def Leppard,,,,,1987,1987,Hysteria,album,1987-08-03,267306,Def Leppard,5,1,1987,mb_ok,isrc,1.00,,,skipped_off,,,,,1987,auto_accepted_mb,auto: MusicBrainz strong match,,1aZLIbKEdsyqxyD6iNcrbA,Pour Some Sugar On Me,Def Leppard,playlist_import,,GBF088790147,true,,,1987,,,,,,,,,,,,,,,
My Own Summer (Shove It),Deftones,,,,,1997,1997,Around the Fur,album,1997-10-27,214760,Deftones,1,1,1997,mb_ok,isrc,1.00,,,skipped_off,,,,,1997,auto_accepted_mb,auto: MusicBrainz strong match,,1158ckiB5S4cpsdYHDB9IF,My Own Summer (Shove It),Deftones,playlist_import,,USMV29700142,true,,,1997,,,,,,,,,,,,,,,
Schrei nach Liebe,Die Ärzte,,,,,1993,1993,Die Bestie in Menschengestalt,album,1993-10-04,252600,Die Ärzte,2,1,1993,mb_ok,isrc,1.00,,,skipped_off,,,,,1993,auto_accepted_mb,auto: MusicBrainz strong match,,4P4PHxZQ1FcwQKKnfEPsAZ,Schrei nach Liebe,Die Ärzte,playlist_import,,DEZ650506930,true,,,1993,,,,,,,,,,,,,,,
Altes Fieber,Die Toten Hosen,,,,,2012,2012,"""Ballast der Republik"" plus Jubiläums-Album ""Die Geister, die wir riefen""",album,2012-05-04,210733,Die Toten Hosen,5,1,2012,mb_ok,isrc,1.00,,,skipped_off,,,,,2012,auto_accepted_mb,auto: MusicBrainz strong match,,1qPea3SGgcs2ODFweqK7hP,Altes Fieber,Die Toten Hosen,playlist_import,,DEF241230008,true,,,2012,,,,,,,,,,,,,,,
Holy Diver,Dio,,,,,1983,1983,Holy Diver,album,1983,340640,Dio,2,1,1983,mb_ok,isrc,0.84,,,skipped_off,,,,,1983,auto_accepted_mb,auto: MusicBrainz strong match,,54yLLvpezvPO1lA3GspiZj,Holy Diver,Dio,playlist_import,,NLF050390016,true,,,1983,,,,,,,,,,,,,,,
Down with the Sickness,Disturbed,,,,,2000,2000,The Sickness,album,2000-03-07,279213,Disturbed,4,1,2000,mb_ok,isrc,1.00,,,skipped_off,,,,,2000,auto_accepted_mb,auto: MusicBrainz strong match,,40rvBMQizxkIqnjPdEWY1v,Down with the Sickness,Disturbed,playlist_import,,USGI19900180,true,,,2000,,,,,,,,,,,,,,,
Rose Tattoo,Dropkick Murphys,,,,,2013,2013,Signed and Sealed In Blood,album,2013-01-07,306520,Dropkick Murphys,3,1,2012,mb_ok,isrc,1.00,,,skipped_off,,,,,2012,auto_accepted_mb,auto: MusicBrainz strong match,,3j5QcKYJ836ZBbcj1OoEod,Rose Tattoo,Dropkick Murphys,playlist_import,,USK251300003,true,,,2012,,,,,,,,,,,,,,,
Bodies,Drowning Pool,,,,,2001,2001,Sinner,album,2001-01-01,201960,Drowning Pool,2,1,2001,mb_ok,isrc,1.00,,,skipped_off,,,,,2001,auto_accepted_mb,auto: MusicBrainz strong match,,7CpbhqKUedOIrcvc94p60Y,Bodies,Drowning Pool,playlist_import,,USWU30006502,true,,,2001,,,,,,,,,,,,,,,
We Got the Moves,Electric Callboy,,,,,2021,2021,We Got the Moves,single,2021-09-03,206858,Electric Callboy,1,1,2021,mb_ok,isrc,0.84,,,skipped_off,,,,,2021,auto_accepted_mb,auto: MusicBrainz strong match,,4EFb9FhLyFiDbYKwBwDZre,We Got the Moves,Electric Callboy,playlist_import,,GBDHC2227201,true,,,2021,,,,,,,,,,,,,,,
Don't Bring Me Down,Electric Light Orchestra,,,,,1979,1979,Discovery,album,1979-05-31,243132,Electric Light Orchestra,9,1,1979,mb_ok,isrc,1.00,,,skipped_off,,,,,1979,auto_accepted_mb,auto: MusicBrainz strong match,,72ahyckBJfTigJCFCviVN7,Don't Bring Me Down,Electric Light Orchestra,playlist_import,,USSM10015734,true,,,1979,,,,,,,,,,,,,,,
Hound Dog,Elvis Presley,,,,,1958,1958,Elvis' Golden Records,compilation,1958-03-21,138948,Elvis Presley,1,1,1956,mb_ok,isrc,1.00,,,skipped_off,,1956,,,1956,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,64Ny7djQ6rNJspquof2KoX,Hound Dog,Elvis Presley,playlist_import,,USRC15602857,true,,,1956,,,,,,,,,,,,,,,
Going Under,Evanescence,,,,,2003,2003,Fallen,album,2003-03-04,214946,Evanescence,1,1,2003,mb_ok,isrc,1.00,,,skipped_off,,,,,2003,auto_accepted_mb,auto: MusicBrainz strong match,,3UygY7qW2cvG9Llkay6i1i,Going Under,Evanescence,playlist_import,,USWU30200108,true,,,2003,,,,,,,,,,,,,,,
Epic,Faith No More,,,,,1989,1989,The Real Thing,album,1989,293653,Faith No More,2,1,1989,mb_ok,isrc,1.00,,,skipped_off,,,,,1989,auto_accepted_mb,auto: MusicBrainz strong match,,4ReyTz0y3TGkX48wO3Llot,Epic,Faith No More,playlist_import,,GBANC8900003,true,,,1989,,,,,,,,,,,,,,,
Centuries,Fall Out Boy,,,,,2015,2015,American Beauty/American Psycho,album,2015-01-16,228360,Fall Out Boy,3,1,2014,mb_ok,isrc,1.00,,,skipped_off,,,,,2014,auto_accepted_mb,auto: MusicBrainz strong match,,04aAxqtGp5pv12UXAg4pkq,Centuries,Fall Out Boy,playlist_import,,USUM71412644,true,,,2014,,,,,,,,,,,,,,,
"Dance, Dance",Fall Out Boy,,,,,2005,2005,From Under The Cork Tree,album,2005-05-03,180266,Fall Out Boy,3,1,2005,mb_ok,isrc,1.00,,,skipped_off,,,,,2005,auto_accepted_mb,auto: MusicBrainz strong match,,0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",Fall Out Boy,playlist_import,,USDJ20500174,true,,,2005,,,,,,,,,,,,,,,
Jekyll and Hyde,Five Finger Death Punch,,,,,2015,2015,Got Your Six,album,2015-09-04,206903,Five Finger Death Punch,2,1,2015,mb_ok,isrc,1.00,,,skipped_off,,,,,2015,auto_accepted_mb,auto: MusicBrainz strong match,,6efSwlK3LOlWOeKK9xlUKF,Jekyll and Hyde,Five Finger Death Punch,playlist_import,,US5Z51500620,true,,,2015,,,,,,,,,,,,,,,
Go Your Own Way,Fleetwood Mac,,,,,1988,1988,Greatest Hits,compilation,1988-11-22,218400,Fleetwood Mac,3,1,1976,mb_ok,isrc,1.00,,,skipped_off,,1976,,,1976,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,15rjQH7nTcTomKwfVMd4xl,Go Your Own Way,Fleetwood Mac,playlist_import,,USWB19900181,true,,,1976,,,,,,,,,,,,,,,
Everlong,Foo Fighters,,,,,1997,1997,The Colour And The Shape,album,1997-05-20,250546,Foo Fighters,11,1,1997,mb_ok,isrc,1.00,,,skipped_off,,,,,1997,auto_accepted_mb,auto: MusicBrainz strong match,,5UWwZ5lm5PKu6eKsHAGxOk,Everlong,Foo Fighters,playlist_import,,USRW29600011,true,,,1997,,,,,,,,,,,,,,,
The Pretender,Foo Fighters,,,,,2007,2007,"Echoes, Silence, Patience & Grace",album,2007-09-25,269306,Foo Fighters,1,1,2007,mb_ok,isrc,1.00,,,skipped_off,,,,,2007,auto_accepted_mb,auto: MusicBrainz strong match,,7x8dCjCr0x6x2lXKujYD34,The Pretender,Foo Fighters,playlist_import,,USRW30700007,true,,,2007,,,,,,,,,,,,,,,
Stacy's Mom,Fountains Of Wayne,,,,,2003,2003,Welcome Interstate Managers,album,2003-01-01,197986,Fountains Of Wayne,3,1,2003,mb_ok,isrc,1.00,,,skipped_off,,,,,2003,auto_accepted_mb,auto: MusicBrainz strong match,,27L8sESb3KR79asDUBu8nW,Stacy's Mom,Fountains Of Wayne,playlist_import,,USESC0300016,true,,,2003,,,,,,,,,,,,,,,
All Right Now,Free,,,,,1970,1970,Fire And Water,album,1970-06-26,330643,Free,7,1,1970,mb_ok,isrc,0.84,,,skipped_off,,,,,1970,auto_accepted_mb,auto: MusicBrainz strong match,,1gcESexgftSuLuML57Y69q,All Right Now,Free,playlist_import,,GBAAN7000001,true,,,1970,,,,,,,,,,,,,,,
Panic,From Ashes to New,,,,,2020,2020,Panic,album,2020-08-28,200800,From Ashes to New,6,1,2020,mb_ok,isrc,1.00,,,skipped_off,,,,,2020,auto_accepted_mb,auto: MusicBrainz strong match,,7mUaGkK1gMEuo3IUWCqF0P,Panic,From Ashes to New,playlist_import,,USDPK2000008,true,,,2020,,,,,,,,,,,,,,,
Bad To The Bone,George Thorogood & The Destroyers,,,,,1982,1982,BAD TO THE BONE,album,1982-01-01,292173,George Thorogood & The Destroyers,6,1,1982,mb_ok,isrc,1.00,,,skipped_off,,,,,1982,auto_accepted_mb,auto: MusicBrainz strong match,,6s0NHplywwr1IjnQpUpWJk,Bad To The Bone,George Thorogood & The Destroyers,playlist_import,,USEM38500069,true,,,1982,,,,,,,,,,,,,,,
Dance Macabre,Ghost,,,,,2018,2018,Prequelle,album,2018-06-01,219720,Ghost,6,1,2018,mb_ok,isrc,1.00,,,skipped_off,,,,,2018,auto_accepted_mb,auto: MusicBrainz strong match,,4pIKFpwflOdhYNIRmPTj3E,Dance Macabre,Ghost,playlist_import,,USC4R1802371,true,,,2018,,,,,,,,,,,,,,,
Bulletproof,Godsmack,,,,,2018,2018,When Legends Rise,album,2018-04-27,177048,Godsmack,2,1,2018,mb_ok,isrc,1.00,,,skipped_off,,,,,2018,auto_accepted_mb,auto: MusicBrainz strong match,,4Pp7tPCBM9ywQexWvCz6iH,Bulletproof,Godsmack,playlist_import,,QMRSZ1703237,true,,,2018,,,,,,,,,,,,,,,
I Stand Alone,Godsmack,,,,,2003,2003,Faceless,album,2003-04-08,246040,Godsmack,5,1,2002,mb_ok,isrc,1.00,,,skipped_off,,,,,2002,auto_accepted_mb,auto: MusicBrainz strong match,,6eYUbXmncekAKMYZcsSkyD,I Stand Alone,Godsmack,playlist_import,,USUR10111257,true,,,2002,,,,,,,,,,,,,,,
The Anthem,Good Charlotte,,,,,2002,2002,The Young and The Hopeless,album,2002-10-04,175093,Good Charlotte,2,1,2002,mb_ok,isrc,1.00,,,skipped_off,,,,,2002,auto_accepted_mb,auto: MusicBrainz strong match,,0BRHnOFm6sjxN1i9LJrUDu,The Anthem,Good Charlotte,playlist_import,,USSM10209827,true,,,2002,,,,,,,,,,,,,,,
American Idiot,Green Day,,,,,2004,2004,American Idiot,album,2004-09-21,176346,Green Day,1,1,2004,mb_ok,isrc,1.00,,,skipped_off,,,,,2004,auto_accepted_mb,auto: MusicBrainz strong match,,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,Green Day,playlist_import,,USRE10400888,true,,,2004,,,,,,,,,,,,,,,
Basket Case,Green Day,,,,,1994,1994,Dookie,album,1994-02-01,181533,Green Day,7,1,1994,mb_ok,isrc,1.00,,,skipped_off,,,,,1994,auto_accepted_mb,auto: MusicBrainz strong match,,6L89mwZXSOwYl76YXfX13s,Basket Case,Green Day,playlist_import,,USRE19900151,true,,,1994,,,,,,,,,,,,,,,
Highway Tune,Greta Van Fleet,,,,,2017,2017,From The Fires,album,2017-11-10,180640,Greta Van Fleet,5,1,2017,mb_ok,isrc,1.00,,,skipped_off,,,,,2017,auto_accepted_mb,auto: MusicBrainz strong match,,7aOor99o8NNLZYElOXlBG1,Highway Tune,Greta Van Fleet,playlist_import,,USUM71702892,true,,,2017,,,,,,,,,,,,,,,
You're The One,Greta Van Fleet,,,,,2018,2018,Anthem Of The Peaceful Army,album,2018-10-19,266933,Greta Van Fleet,6,1,2018,mb_ok,isrc,1.00,,,skipped_off,,,,,2018,auto_accepted_mb,auto: MusicBrainz strong match,,0iYBNrznkCwhN3xCmNVJpo,You're The One,Greta Van Fleet,playlist_import,,USUM71811327,true,,,2018,,,,,,,,,,,,,,,
Open Your Eyes,Guano Apes,,,,,1997,1997,Proud Like a God,album,1997,187560,Guano Apes,1,1,1997,mb_ok,isrc,1.00,,,skipped_off,,,,,1997,auto_accepted_mb,auto: MusicBrainz strong match,,5oxpT46KeiEuckYnChgFFT,Open Your Eyes,Guano Apes,playlist_import,,DEC689700412,true,,,1997,,,,,,,,,,,,,,,
November Rain,Guns N' Roses,,,,,1991,1991,Use Your Illusion I,album,1991-09-17,536066,Guns N' Roses,10,1,1991,mb_ok,isrc,1.00,,,skipped_off,,,,,1991,auto_accepted_mb,auto: MusicBrainz strong match,,3YRCqOhFifThpSRFJ1VWFM,November Rain,Guns N' Roses,playlist_import,,USGF19141510,true,,,1991,,,,,,,,,,,,,,,
Paradise City,Guns N' Roses,,,,,1987,1987,Appetite For Destruction,album,1987-07-21,405600,Guns N' Roses,6,1,1987,mb_ok,isrc,1.00,,,skipped_off,,,,,1987,auto_accepted_mb,auto: MusicBrainz strong match,,6eN1f9KNmiWEhpE2RhQqB5,Paradise City,Guns N' Roses,playlist_import,,USGF18714806,true,,,1987,,,,,,,,,,,,,,,
Risin' High - Def Core Grind Version,H-Blockx,,,,,2004,2004,More Than A Decade - Best Of H-Blockx,compilation,2004-10-19,236826,H-Blockx,7,1,1994,mb_ok,isrc,0.96,,,skipped_off,,,,no_result,1994,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,0H16myxA7GIjekgP0YC8Sa,Risin' High - Def Core Grind Version,H-Blockx,playlist_import,,DED149300010,true,,,1994,,,,,,,,,,,,,,,
I Miss the Misery,Halestorm,,,,,2012,2012,The Strange Case of...,album,2012-04-03,183506,Halestorm,3,1,2012,mb_ok,isrc,1.00,,,skipped_off,,,,,2012,auto_accepted_mb,auto: MusicBrainz strong match,,60rHc4AkLlP4XVSATvBb6K,I Miss the Misery,Halestorm,playlist_import,,USAT21200150,true,,,2012,,,,,,,,,,,,,,,
Barracuda,Heart,,,,,1977,1977,Little Queen,album,1977-05-14,261495,Heart,1,1,1977,mb_ok,isrc,1.00,,,skipped_off,,,,,1977,auto_accepted_mb,auto: MusicBrainz strong match,,4KfSdst7rW39C0sfhArdrz,Barracuda,Heart,playlist_import,,USSM10009075,true,,,1977,,,,,,,,,,,,,,,
Entre dos tierras,Heroes Del Silencio,,,,,1990,1990,Senderos De Traición,album,1990,368320,Heroes Del Silencio,1,1,1990,mb_ok,isrc,1.00,,,skipped_off,,,,,1990,auto_accepted_mb,auto: MusicBrainz strong match,,4rJdaSwOCHLBhxdMsymeMw,Entre dos tierras,Heroes Del Silencio,playlist_import,,ES5089000064,true,,,1990,,,,,,,,,,,,,,,
Celebrity Skin,Hole,,,,,1998,1998,Celebrity Skin,album,1998-01-01,162666,Hole,1,1,1998,mb_ok,isrc,1.00,,,skipped_off,,,,,1998,auto_accepted_mb,auto: MusicBrainz strong match,,2V4Bc2I962j7acQj1N0PiQ,Celebrity Skin,Hole,playlist_import,,USGF19816401,true,,,1998,,,,,,,,,,,,,,,
Hurricane,I Prevail,,,,,2019,2019,TRAUMA,album,2019-03-29,223173,I Prevail,8,1,2019,mb_ok,isrc,1.00,,,skipped_off,,,,,2019,auto_accepted_mb,auto: MusicBrainz strong match,,2GFwwTIVLjnOrtP7m9luHC,Hurricane,I Prevail,playlist_import,,US5261923090,true,,,2019,,,,,,,,,,,,,,,
The Passenger,Iggy Pop,,,,,1977,1977,Lust For Life,album,1977-08-29,283360,Iggy Pop,4,1,1977,mb_ok,isrc,1.00,,,skipped_off,,,,,1977,auto_accepted_mb,auto: MusicBrainz strong match,,15BQ7vEDv2LJuh8TxWIhtd,The Passenger,Iggy Pop,playlist_import,,USVI20700278,true,,,1977,,,,,,,,,,,,,,,
Drive,Incubus,,,,,1999,1999,Make Yourself,album,1999-10-26,232453,Incubus,8,1,1999,mb_ok,isrc,1.00,,,skipped_off,,,,,1999,auto_accepted_mb,auto: MusicBrainz strong match,,7nnWIPM5hwE3DaUBkvOIpy,Drive,Incubus,playlist_import,,USSM19911007,true,,,1999,,,,,,,,,,,,,,,
White Rabbit,Jefferson Airplane,,,,,1967,1967,Surrealistic Pillow,album,1967,150640,Jefferson Airplane,10,1,1967,mb_ok,isrc,1.00,,,skipped_off,,,,,1967,auto_accepted_mb,auto: MusicBrainz strong match,,4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,Jefferson Airplane,playlist_import,,USRC10301017,true,,,1967,,,,,,,,,,,,,,,
Need A Favor,Jelly Roll,,,,,2023,2023,Whitsitt Chapel,album,2023-06-02,197400,Jelly Roll,11,1,2022,mb_ok,isrc,1.00,,,skipped_off,,,,,2022,auto_accepted_mb,auto: MusicBrainz strong match,,07on0OB2cdPt79IFsgdRUy,Need A Favor,Jelly Roll,playlist_import,,QMRSZ2203220,true,,,2022,,,,,,,,,,,,,,,
Hey Joe,Jimi Hendrix,,,,,1967,1967,Are You Experienced,album,1967-05-12,210000,Jimi Hendrix,12,1,1966,mb_ok,isrc,0.96,,,skipped_off,,,,,1966,auto_accepted_mb,auto: MusicBrainz strong match,,0OQcEcs36ckWOB1nywhmBV,Hey Joe,Jimi Hendrix,playlist_import,,USQX90900767,true,,,1966,,,,,,,,,,,,,,,
The Middle,Jimmy Eat World,,,,,2001,2001,Bleed American,album,2001-07-17,165853,Jimmy Eat World,3,1,2001,mb_ok,isrc,1.00,,,skipped_off,,,,,2001,auto_accepted_mb,auto: MusicBrainz strong match,,6GG73Jik4jUlQCkKg9JuGO,The Middle,Jimmy Eat World,playlist_import,,USDW10110256,true,,,2001,,,,,,,,,,,,,,,
I Hate Myself for Loving You,Joan Jett & the Blackhearts,,,,,1988,1988,Up Your Alley,album,1988-05-23,246800,Joan Jett & the Blackhearts,1,1,1988,mb_ok,isrc,0.96,,,skipped_off,,,,,1988,auto_accepted_mb,auto: MusicBrainz strong match,,2HXixVqzzm9rEUIMAWzshl,I Hate Myself for Loving You,Joan Jett & the Blackhearts,playlist_import,,USSM10021818,true,,,1988,,,,,,,,,,,,,,,
Don't Stop Believin',Journey,,,,,2001,2001,The Essential Journey,compilation,2001-10-16,248906,Journey,2,1,1981,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1981,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',Journey,playlist_import,,USSM18100116,true,,,1981,,,,,,,,,,,,,,,
Breaking the Law,Judas Priest,,,,,1980,1980,British Steel,album,1980,153840,Judas Priest,3,1,1980,mb_ok,isrc,1.00,,,skipped_off,,,,,1980,auto_accepted_mb,auto: MusicBrainz strong match,,2RaA6kIcvomt77qlIgGhCT,Breaking the Law,Judas Priest,playlist_import,,GBBBN8000007,true,,,1980,,,,,,,,,,,,,,,
Painkiller,Judas Priest,,,,,1990,1990,Painkiller,album,1990-09-26,365826,Judas Priest,1,1,1990,mb_ok,isrc,1.00,,,skipped_off,,,,,1990,auto_accepted_mb,auto: MusicBrainz strong match,,0L7zm6afBEtrNKo6C6Gj08,Painkiller,Judas Priest,playlist_import,,GBBBN0102557,true,,,1990,,,,,,,,,,,,,,,
"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,,,,,1997,1997,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",compilation,1997-03-25,215133,Kenny Loggins,5,1,1986,mb_ok,isrc,0.96,,,skipped_off,,,,no_result,1986,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,34x6hEJgGAOQvmlMql5Ige,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,playlist_import,,USSM18600108,true,,,1986,,,,,,,,,,,,,,,
Rock And Roll All Nite,KISS,,,,,1975,1975,Dressed To Kill (Remastered Version),album,1975-03-19,168840,KISS,10,1,1975,mb_ok,isrc,1.00,,,skipped_off,,,,,1975,auto_accepted_mb_lb_confirmed,review_reason: mb_year_suspicious_late; risk_flags: catalog_context+remaster_or_deluxe_context+mb_year_suspicious_late; recommendation: run_targeted_discogs_lookup; discogs_lookup: mb_year_suspicious_late; Auto accepted: ListenBrainz->MusicBrainz confirmed existing MusicBrainz year.,,0fCWbJq1hagsRgShtn6gIU,Rock And Roll All Nite,KISS,playlist_import,,USPR37509157,true,,,1975,ok,confirms_current_mb_and_spotify,,,likely_accept_existing_mb,1975,recording_first_release_date,0,0,3752c9c0-3b20-4dcc-afd2-9cbc77f003e6,Rock and Roll All Nite,2412e664-041e-4fd6-951d-5c3156fe1016,Dressed to Kill,musicbrainz,lb_mb_confirmed
Coming Undone,Korn,,,,,2005,2005,See You On the Other Side,album,2005-12-06,199773,Korn,9,1,2005,mb_ok,isrc,1.00,,,skipped_off,,,,,2005,auto_accepted_mb,auto: MusicBrainz strong match,,3o7TMr6RmIusYH7Kkg7ujR,Coming Undone,Korn,playlist_import,,USVI20500588,true,,,2005,,,,,,,,,,,,,,,
Freak On a Leash,Korn,,,,,1998,1998,Follow The Leader,album,1998-08-18,255729,Korn,2,1,1998,mb_ok,isrc,1.00,,,skipped_off,,,,,1998,auto_accepted_mb,auto: MusicBrainz strong match,,6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,Korn,playlist_import,,USSM19801755,true,,,1998,,,,,,,,,,,,,,,
Songs für Liam,Kraftklub,,,,,2012,2012,Mit K,album,2012-01-01,193973,Kraftklub,7,1,2012,mb_ok,isrc,1.00,,,skipped_off,,,,,2012,auto_accepted_mb,auto: MusicBrainz strong match,,2isyujVLDSr4lYhIo7qCRw,Songs für Liam,Kraftklub,playlist_import,,DEUM71104128,true,,,2012,,,,,,,,,,,,,,,
Rollin' (Air Raid Vehicle),Limp Bizkit,,,,,2000,2000,Chocolate Starfish And The Hot Dog Flavored Water,album,2000-10-17,213760,Limp Bizkit,6,1,2000,mb_ok,isrc,1.00,,,skipped_off,,,,,2000,auto_accepted_mb,auto: MusicBrainz strong match,,3IV4swNduIRunHREK80owz,Rollin' (Air Raid Vehicle),Limp Bizkit,playlist_import,,USIR10001170,true,,,2000,,,,,,,,,,,,,,,
In the End,Linkin Park,,,,,2000,2000,Hybrid Theory (Bonus Edition),album,2000-10-24,216880,Linkin Park,8,1,2000,mb_ok,isrc,1.00,,,skipped_off,,,,,2000,auto_accepted_mb,auto: MusicBrainz strong match,,60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,playlist_import,,USWB10002407,true,,,2000,,,,,,,,,,,,,,,
The Emptiness Machine,Linkin Park,,,,,2024,2024,The Emptiness Machine,single,2024-09-05,190427,Linkin Park,1,1,2024,mb_ok,isrc,1.00,,,skipped_off,,,,,2024,auto_accepted_mb,auto: MusicBrainz strong match,,2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,Linkin Park,playlist_import,,USWB12403464,true,,,2024,,,,,,,,,,,,,,,
My Own Worst Enemy,Lit,,,,,1999,1999,A Place In The Sun,album,1999-02-22,169026,Lit,2,1,1999,mb_ok,isrc,1.00,,,skipped_off,,,,,1999,auto_accepted_mb,auto: MusicBrainz strong match,,33iv3wnGMrrDugd7GBso1z,My Own Worst Enemy,Lit,playlist_import,,USRC19808159,true,,,1999,,,,,,,,,,,,,,,
Tutti Frutti,Little Richard,,,,,1957,1957,Here's Little Richard (Deluxe Edition),album,1957-03,144226,Little Richard,1,1,1955,mb_ok,isrc,1.00,,,skipped_off,,1970,,,1955,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+remaster_or_deluxe_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,2iXcvnD3d1gfLBum0cE5Eg,Tutti Frutti,Little Richard,playlist_import,,USC4R1100478,true,,,1955,,,,,,,,,,,,,,,
